 User Name ,Age,Account Balance ,Status
User_AB1689,60.0,2927.64,200
User_AB4020,25.0,2711.86,404
User_AB2812,42.0,1255.87,200
User_AB9534,28.0,1046.64,500
User_AB2334,59.0,4037.6,500
User_AB9070,35.0,798.43,404
User_AB5140,,2128.5,200
User_AB3460,35.0,3755.92,200
User_AB1454,47.0,444.65,404
User_AB5022,27.0,4373.86,200
User_AB9299,37.0,2726.67,500
User_AB6470,30.0,1391.02,404
User_AB8023,22.0,4071.54,200
User_AB7495,65.0,937.49,404
User_AB8917,30.0,1451.4,404
User_AB2061,59.0,4893.04,200
User_AB6021,45.0,2286.05,200
User_AB1779,18.0,2424.46,200
User_AB7111,25.0,3034.96,404
User_AB6256,56.0,2815.5,200
User_AB8666,28.0,3667.33,404
User_AB3562,25.0,2271.68,500
User_AB3745,19.0,3424.98,500
,65.0,4999.72,404
User_AB5217,40.0,4781.77,404
User_AB6226,36.0,528.71,500
User_AB5969,35.0,881.15,200
User_AB4127,26.0,1628.48,500
User_AB3756,38.0,1315.16,200
User_AB8647,,2929.48,404
,50.0,3920.81,200
User_AB3378,30.0,1906.97,Error
User_AB3464,64.0,351.63,500
User_AB2674,56.0,2009.37,200
User_AB6753,23.0,590.28,200
User_AB2849,28.0,1743.48,500
User_AB8015,60.0,3146.66,200
User_AB6917,36.0,4853.5,500
User_AB1578,,3420.36,404
User_AB1765,18.0,3927.66,500
User_AB9281,34.0,1017.38,500
,45.0,2587.43,200
User_AB4902,23.0,1342.23,500
User_AB5510,57.0,3545.54,500
User_AB9563,42.0,2831.94,500
User_AB3497,49.0,1714.7,200
User_AB7416,35.0,2985.65,200
User_AB7274,65.0,2519.13,500
User_AB3363,20.0,1121.32,500
User_AB7084,49.0,2963.99,404
User_AB3624,,1867.56,200
User_AB6346,19.0,1665.04,200
User_AB4405,65.0,2728.45,Error
User_AB9899,19.0,213.51,404
User_AB2439,59.0,2367.01,404
User_AB7728,52.0,4833.1,404
User_AB9015,31.0,4889.54,500
User_AB8653,59.0,1574.02,500
User_AB2689,27.0,1665.15,500
User_AB9043,53.0,2236.32,500
User_AB4933,27.0,3181.86,500
User_AB3560,59.0,4313.18,200
User_AB4927,25.0,3477.05,404
User_AB6762,,850.56,200
User_AB4029,33.0,2547.12,200
User_AB3490,62.0,4915.34,500
User_AB7027,,4737.29,200
User_AB8659,18.0,1206.03,500
User_AB4548,38.0,1399.43,500
User_AB3271,28.0,1263.64,500
User_AB2070,50.0,3244.1,404
User_AB1043,51.0,4650.91,500
User_AB5629,23.0,108.41,500
User_AB7295,47.0,4975.45,500
User_AB2295,18.0,2088.76,200
User_AB2328,,1876.58,404
User_AB8832,49.0,1906.56,200
User_AB3128,61.0,874.05,200
User_AB3547,60.0,2584.93,200
User_AB1722,43.0,1777.26,500
User_AB1469,40.0,4990.4,500
User_AB6921,48.0,1603.22,Error
User_AB9691,47.0,373.15,200
User_AB8631,63.0,1072.4,200
User_AB4742,39.0,4150.51,404
User_AB8070,32.0,2475.47,500
User_AB8868,,3869.42,404
User_AB9598,63.0,4451.15,500
User_AB1965,25.0,2110.65,500
User_AB4763,50.0,1266.94,200
User_AB3111,42.0,2805.2,200
User_AB9625,61.0,529.34,404
User_AB9726,51.0,3031.72,200
User_AB2344,39.0,3268.52,200
User_AB5703,51.0,4279.52,200
User_AB3121,19.0,118.71,200
User_AB1299,37.0,3404.57,200
User_AB4751,60.0,1922.37,500
User_AB3117,53.0,4665.01,500
User_AB7882,45.0,3648.5,404
User_AB3203,65.0,3439.35,500
User_AB7501,58.0,2509.7,200
User_AB3329,36.0,3811.67,500
User_AB3547,46.0,2761.82,500
User_AB3047,19.0,1392.99,200
User_AB1178,42.0,4823.7,404
User_AB8132,61.0,1422.07,404
User_AB4934,64.0,4156.01,404
User_AB8608,50.0,332.75,500
User_AB5892,56.0,3194.6,500
User_AB2118,38.0,2640.21,500
User_AB8177,,1206.76,200
User_AB4796,47.0,2938.31,200
User_AB7785,36.0,4437.13,200
User_AB9341,65.0,2076.23,500
User_AB6708,48.0,1555.62,404
User_AB8312,59.0,2525.17,200
User_AB3222,33.0,3751.03,200
User_AB4326,56.0,1449.73,200
User_AB1879,23.0,3295.15,500
User_AB3481,21.0,2346.88,500
User_AB2487,46.0,2630.16,200
User_AB2260,45.0,2656.34,500
User_AB6927,62.0,1430.4,404
User_AB6353,,2934.27,200
User_AB7282,,542.18,404
User_AB1876,22.0,3779.37,500
,18.0,4831.34,200
User_AB8166,23.0,295.51,200
User_AB1140,,4730.36,200
User_AB3442,24.0,3905.04,404
User_AB4162,35.0,2791.46,Pending
User_AB3700,19.0,2357.6,404
,30.0,4743.87,404
User_AB2891,43.0,555.91,500
User_AB4145,65.0,4753.23,200
User_AB8480,59.0,4365.22,200
User_AB1726,54.0,4070.79,404
User_AB6779,38.0,3725.06,404
User_AB5671,34.0,3582.2,404
User_AB3766,27.0,1671.48,200
User_AB7986,35.0,2539.62,404
User_AB5511,64.0,232.18,404
User_AB6793,22.0,4583.59,200
,61.0,849.96,200
,39.0,4386.81,404
User_AB9404,,4967.06,404
,61.0,2898.34,404
User_AB1399,27.0,3637.82,OK
User_AB4973,,3020.51,404
User_AB6608,45.0,4368.59,Pending
User_AB7122,62.0,2974.93,200
User_AB7095,42.0,4201.26,500
User_AB6037,43.0,3947.01,500
User_AB8519,,1912.33,404
User_AB4159,38.0,3709.55,404
User_AB4315,,4480.42,500
User_AB3524,31.0,3403.22,404
User_AB9690,,976.01,500
User_AB9100,56.0,2739.81,500
User_AB4396,41.0,4499.78,404
User_AB1369,52.0,3088.02,200
User_AB7018,39.0,534.02,500
User_AB9644,28.0,1365.32,200
User_AB1906,24.0,1654.94,Error
User_AB2638,36.0,3945.37,404
User_AB2559,,4360.87,200
User_AB5186,48.0,865.26,500
,34.0,4083.56,Error
User_AB6639,36.0,2871.57,200
User_AB4710,,2711.26,200
,44.0,4313.25,404
User_AB9115,41.0,4313.75,500
User_AB1539,45.0,4652.06,404
User_AB4546,59.0,3023.46,200
,59.0,1058.33,200
User_AB3906,19.0,1042.5,200
User_AB8843,32.0,2827.97,200
User_AB6844,26.0,1506.8,404
User_AB7200,51.0,4039.1,200
User_AB5301,25.0,725.93,404
User_AB6027,41.0,2427.86,404
,29.0,4054.88,200
User_AB2751,24.0,277.95,Pending
User_AB1646,51.0,4386.94,500
User_AB8464,23.0,3128.15,500
User_AB6607,60.0,509.96,Error
User_AB5283,56.0,2937.14,200
,27.0,2574.77,404
User_AB2032,,1740.68,500
User_AB4487,24.0,1156.76,200
User_AB5865,55.0,1669.69,200
User_AB2607,41.0,2009.94,500
User_AB3307,41.0,808.4,200
User_AB8673,39.0,435.52,404
User_AB7153,30.0,488.02,200
User_AB4875,18.0,4481.49,500
User_AB8653,28.0,3853.64,200
User_AB7051,35.0,3188.26,500
,,4922.03,200
User_AB3811,65.0,876.65,200
User_AB4631,26.0,2073.75,Error
User_AB2588,22.0,1443.29,Error
User_AB2113,59.0,4088.79,Pending
User_AB3431,41.0,4333.89,200
User_AB8488,54.0,3962.85,200
User_AB4162,25.0,3546.61,404
User_AB3277,46.0,529.25,404
User_AB9314,46.0,373.08,200
User_AB1379,58.0,256.55,404
User_AB5108,18.0,663.53,500
User_AB1263,28.0,4569.14,500
User_AB8616,46.0,2240.85,200
User_AB5522,52.0,3854.24,200
User_AB6753,43.0,4058.17,404
User_AB4640,49.0,4054.16,500
User_AB9656,51.0,4424.19,500
User_AB6442,22.0,3054.83,200
User_AB4067,62.0,2280.91,Pending
User_AB3001,26.0,3740.52,404
User_AB3174,46.0,1644.64,200
User_AB1026,64.0,1090.36,200
User_AB4967,63.0,2717.68,200
User_AB1168,22.0,474.83,500
User_AB5553,18.0,1684.44,404
User_AB6843,59.0,3446.88,404
User_AB5263,62.0,4134.75,200
User_AB4001,47.0,4328.25,500
,51.0,1813.68,500
User_AB6923,27.0,582.13,404
User_AB7992,35.0,4044.99,404
User_AB6646,60.0,2173.08,500
User_AB5027,57.0,3420.34,200
User_AB3003,59.0,3779.52,200
User_AB2318,64.0,2128.57,500
User_AB3503,62.0,3853.92,200
User_AB4420,26.0,2865.51,200
User_AB2055,18.0,4885.15,500
,48.0,3522.27,200
User_AB9757,49.0,3101.42,404
User_AB3718,62.0,3157.28,200
User_AB2774,37.0,1146.47,500
User_AB8348,62.0,4413.35,404
User_AB6365,56.0,2315.95,200
User_AB8288,53.0,4166.05,404
User_AB6730,53.0,4196.17,200
User_AB4552,41.0,3015.41,500
User_AB6332,61.0,2245.68,500
User_AB2530,33.0,611.13,404
User_AB9738,40.0,3138.53,500
User_AB4594,46.0,4026.5,OK
,46.0,3749.19,200
User_AB1527,29.0,2408.53,500
User_AB2847,43.0,1608.66,500
User_AB5456,33.0,4013.56,200
User_AB2388,21.0,961.45,200
User_AB6205,37.0,2318.68,500
User_AB1809,23.0,1218.69,500
User_AB6225,29.0,1566.06,404
User_AB7270,57.0,179.05,404
User_AB9989,,1145.24,200
User_AB9381,58.0,243.05,404
,55.0,1074.15,404
User_AB6630,42.0,1752.85,200
User_AB8964,30.0,2834.33,404
User_AB3778,54.0,1653.91,500
User_AB2228,,1257.19,200
User_AB5865,29.0,123.05,500
User_AB6062,61.0,2262.8,404
User_AB2030,59.0,2209.59,500
User_AB8384,21.0,4553.27,404
User_AB8761,,290.74,404
User_AB4166,,427.53,404
User_AB1494,34.0,2208.35,500
User_AB3370,54.0,3750.26,500
User_AB7321,,4247.49,200
User_AB4315,30.0,1797.25,200
User_AB9231,59.0,4132.87,200
User_AB6917,62.0,1779.08,500
User_AB7262,42.0,349.06,500
User_AB2778,47.0,1421.4,500
User_AB3307,41.0,808.4,200
User_AB7117,60.0,1442.37,500
User_AB6688,30.0,1515.25,404
User_AB8927,37.0,2578.33,200
User_AB1760,44.0,585.12,500
User_AB8961,33.0,298.3,OK
User_AB3162,47.0,3361.52,200
User_AB4401,35.0,1370.46,500
User_AB6957,,4088.65,404
User_AB3053,48.0,2768.11,404
User_AB7835,42.0,589.39,500
User_AB7676,,2172.87,500
User_AB4780,24.0,2194.33,200
User_AB4717,19.0,981.9,500
User_AB3439,40.0,3832.73,200
User_AB6815,52.0,4089.73,200
User_AB1889,41.0,3183.44,404
User_AB2968,36.0,2722.02,500
User_AB2210,54.0,855.75,500
User_AB8588,38.0,2557.26,404
,53.0,1155.84,200
User_AB5194,,4392.51,Pending
User_AB6749,44.0,323.05,404
User_AB5625,60.0,1893.67,200
User_AB3688,37.0,4899.43,200
User_AB4571,21.0,1025.06,404
User_AB8081,23.0,4526.24,404
User_AB5235,43.0,4679.84,500
User_AB1219,58.0,215.93,404
User_AB5032,24.0,241.12,500
User_AB1507,,3708.8,404
User_AB9050,50.0,4697.76,404
User_AB3207,65.0,1651.17,500
User_AB5858,35.0,3810.03,200
User_AB8109,44.0,1240.07,404
,24.0,1103.31,200
User_AB1348,49.0,4453.06,500
User_AB6456,65.0,4841.04,200
User_AB6064,59.0,4433.59,404
User_AB1914,26.0,3287.88,404
User_AB4502,53.0,658.03,404
User_AB5332,47.0,4043.8,404
User_AB5491,54.0,3223.22,500
User_AB4268,54.0,1330.5,500
User_AB4206,60.0,498.4,500
User_AB4768,54.0,3099.9,404
User_AB1888,,1492.27,500
User_AB1799,31.0,375.86,404
User_AB1022,33.0,3870.57,200
User_AB9980,22.0,1587.6,200
User_AB8607,56.0,846.12,500
User_AB2414,55.0,269.39,500
User_AB3824,29.0,781.56,404
,46.0,4873.6,200
User_AB9859,45.0,1363.89,404
User_AB9832,30.0,2847.65,200
User_AB5050,64.0,4158.21,404
User_AB1892,61.0,4908.72,200
User_AB7807,28.0,1368.81,404
User_AB7059,31.0,1165.37,500
,35.0,2719.55,404
User_AB1543,40.0,989.24,500
User_AB3607,23.0,4535.66,500
User_AB5865,43.0,1974.5,Error
User_AB9552,27.0,3528.29,404
User_AB2535,48.0,1207.73,200
User_AB2822,60.0,330.7,500
User_AB7180,27.0,4545.02,200
User_AB2642,64.0,4244.33,200
User_AB8120,45.0,3853.25,404
User_AB2698,61.0,3140.08,404
User_AB7141,,3869.93,500
User_AB8705,31.0,2529.84,404
User_AB9772,,410.65,404
User_AB7650,52.0,1580.54,404
User_AB3434,60.0,2336.42,404
User_AB4352,38.0,1810.52,500
User_AB2682,25.0,1748.35,200
User_AB8827,55.0,156.44,200
User_AB5420,21.0,967.83,200
User_AB4601,34.0,3018.93,404
User_AB3539,19.0,2951.5,404
User_AB4963,41.0,2273.36,500
User_AB3553,,2799.88,Pending
User_AB6063,,2837.48,404
User_AB6441,37.0,2138.81,200
User_AB1426,20.0,2469.98,200
User_AB3499,26.0,3492.03,500
User_AB7778,34.0,4856.52,404
User_AB7637,51.0,1317.61,500
User_AB7483,57.0,340.6,200
User_AB4830,46.0,4212.77,200
User_AB2255,58.0,2679.13,500
User_AB1750,53.0,4654.9,500
User_AB2982,60.0,2875.55,404
User_AB1008,48.0,4535.62,200
User_AB2770,62.0,4893.84,404
User_AB1769,35.0,4188.47,200
User_AB5924,29.0,4054.31,500
User_AB1761,50.0,1034.19,200
User_AB2969,51.0,4754.26,500
User_AB6960,34.0,459.87,404
User_AB8369,23.0,1652.24,200
,57.0,4574.37,200
User_AB2035,21.0,3684.86,404
,41.0,443.34,500
User_AB4931,46.0,4874.03,OK
User_AB6312,46.0,4322.51,404
User_AB5079,,1997.85,404
User_AB2111,54.0,1313.26,404
User_AB8294,44.0,1028.09,500
User_AB5543,,1466.02,200
,33.0,4228.55,404
User_AB6409,26.0,345.76,500
User_AB4569,46.0,1103.07,500
User_AB7842,22.0,2129.64,200
,65.0,4687.73,404
User_AB1107,,1584.79,Pending
User_AB8393,35.0,2362.85,404
User_AB3559,38.0,1750.69,500
User_AB2035,32.0,1054.38,200
User_AB6466,56.0,4630.18,200
User_AB7392,31.0,3900.67,200
User_AB5841,42.0,2744.67,500
User_AB6026,63.0,1248.9,404
User_AB2057,36.0,1126.97,404
User_AB9530,43.0,3087.48,404
User_AB7950,53.0,4979.89,404
User_AB8877,64.0,4484.53,500
User_AB4170,34.0,3857.26,500
User_AB4930,52.0,626.24,500
User_AB8301,21.0,4677.03,500
User_AB9259,,446.48,200
User_AB8629,55.0,3254.62,200
User_AB4305,58.0,1284.69,500
User_AB8761,32.0,443.21,500
User_AB6393,36.0,1390.71,404
User_AB1478,32.0,384.29,404
User_AB7175,36.0,2026.69,500
User_AB8013,23.0,2303.78,200
User_AB3557,,4402.3,404
User_AB2405,25.0,4279.93,404
User_AB9909,24.0,801.33,200
User_AB1143,47.0,3080.59,500
User_AB1150,55.0,1122.07,200
User_AB4247,21.0,1671.04,200
User_AB7835,27.0,2959.99,404
User_AB5664,51.0,3741.65,500
User_AB2566,35.0,2222.6,404
User_AB3512,48.0,1242.3,404
User_AB3476,63.0,305.52,404
User_AB4769,25.0,4506.95,200
User_AB1299,39.0,2554.75,404
User_AB7261,43.0,3338.24,200
User_AB7579,33.0,3144.2,404
User_AB6810,46.0,4439.1,200
User_AB5146,65.0,1172.35,500
User_AB1759,18.0,3645.3,200
User_AB4341,28.0,113.18,500
User_AB5481,21.0,3373.8,200
User_AB8819,55.0,3868.63,500
User_AB8504,60.0,4166.35,404
User_AB5768,,2267.95,404
User_AB9906,27.0,4638.01,404
User_AB9072,59.0,3222.07,Pending
User_AB8030,31.0,153.71,500
User_AB1528,59.0,3412.69,500
User_AB6008,56.0,4963.89,200
User_AB1226,64.0,1495.68,200
,,2128.46,200
User_AB5593,51.0,2611.64,200
User_AB3416,18.0,1988.11,500
User_AB7226,50.0,2860.98,200
User_AB5742,26.0,2633.6,200
User_AB2353,20.0,802.32,500
User_AB1476,64.0,3844.84,404
User_AB9942,46.0,3441.97,404
User_AB1367,47.0,1533.46,500
User_AB9675,50.0,3942.22,200
User_AB8653,28.0,3853.64,200
User_AB4187,27.0,1732.56,200
User_AB9648,25.0,2842.18,404
User_AB4762,,3230.69,404
User_AB8765,,1711.67,404
User_AB1357,32.0,4989.24,500
User_AB7901,64.0,2119.39,200
User_AB2734,,2948.16,200
User_AB3268,58.0,1618.5,500
User_AB1982,41.0,3406.21,500
User_AB9697,21.0,2002.51,200
User_AB4265,55.0,1073.44,500
User_AB5165,,4372.17,200
User_AB4935,30.0,4921.37,200
User_AB7129,25.0,541.54,Error
User_AB1280,59.0,1403.39,500
User_AB3703,62.0,1090.89,200
User_AB5712,26.0,3042.9,OK
User_AB8015,48.0,2920.97,500
User_AB1258,55.0,1090.09,404
,21.0,3833.73,404
User_AB9745,38.0,3070.6,404
User_AB7903,,2863.12,200
User_AB6992,23.0,1383.91,500
User_AB2071,61.0,1165.04,200
User_AB9719,65.0,684.41,Pending
User_AB4889,64.0,2537.09,500
User_AB6442,22.0,2499.57,404
User_AB1006,41.0,1906.16,500
User_AB3288,50.0,4476.67,404
User_AB7995,20.0,801.02,404
User_AB9557,25.0,1838.31,200
User_AB2554,36.0,3710.45,404
User_AB2624,40.0,373.63,500
User_AB5738,47.0,1419.93,404
User_AB5463,24.0,2564.75,200
User_AB7292,56.0,4294.03,500
User_AB5852,23.0,150.11,Error
User_AB1338,22.0,3345.8,500
User_AB3613,,4435.82,200
User_AB8578,39.0,2298.34,404
User_AB8696,64.0,3846.69,404
,20.0,4766.14,200
User_AB6838,45.0,2908.48,200
User_AB8031,47.0,508.43,200
User_AB3066,63.0,1237.1,404
User_AB3013,18.0,3190.18,404
User_AB4118,36.0,1092.73,500
User_AB9369,,605.94,OK
User_AB5910,33.0,4362.69,404
,25.0,2656.25,500
User_AB4579,64.0,1559.18,200
User_AB5539,31.0,3214.38,404
User_AB4840,18.0,540.06,500
User_AB6926,33.0,2992.75,200
User_AB1804,24.0,4867.02,404
User_AB6659,64.0,1654.3,200
User_AB3303,35.0,4319.07,200
User_AB7745,61.0,701.87,404
User_AB6854,,4971.71,200
User_AB3966,48.0,1944.9,200
User_AB8943,54.0,1454.46,500
User_AB2595,38.0,198.57,200
User_AB7581,40.0,4335.93,200
User_AB2003,35.0,4792.27,200
User_AB7277,56.0,1373.67,200
User_AB2144,42.0,1078.31,404
User_AB3214,23.0,4300.41,404
User_AB5866,,2030.78,500
User_AB3623,63.0,4941.69,404
User_AB8714,51.0,2841.98,500
,39.0,4809.22,404
User_AB2397,31.0,1197.23,200
User_AB3025,46.0,3066.67,500
User_AB2434,42.0,3657.19,404
User_AB8537,60.0,2485.44,200
User_AB9426,56.0,2591.07,404
User_AB9152,18.0,1398.0,500
User_AB9982,63.0,292.15,404
User_AB2529,,4099.14,500
User_AB3958,45.0,2385.08,404
User_AB7367,33.0,2875.48,500
User_AB9621,56.0,1713.07,500
,51.0,1813.68,500
User_AB8807,48.0,3689.35,500
User_AB6933,21.0,3208.53,404
User_AB4756,36.0,4716.66,404
User_AB5477,35.0,3734.73,404
User_AB4674,29.0,3199.24,500
User_AB8332,19.0,317.94,500
User_AB2642,53.0,3104.29,404
User_AB4065,61.0,3670.66,500
User_AB1571,44.0,1533.15,500
User_AB5149,38.0,4446.83,500
User_AB2734,45.0,534.25,200
User_AB2277,23.0,3425.78,500
User_AB3412,31.0,4845.16,404
User_AB8278,25.0,1000.46,404
User_AB2265,52.0,3027.77,404
User_AB4749,,1819.03,500
User_AB9052,63.0,2376.05,200
User_AB9591,64.0,3490.26,200
User_AB3756,43.0,865.25,200
User_AB2379,36.0,2310.51,OK
User_AB9168,45.0,1967.68,500
User_AB8258,,2157.73,404
User_AB2075,61.0,4890.08,500
User_AB2181,27.0,4489.54,500
,28.0,4229.7,500
User_AB9269,29.0,999.51,200
User_AB7164,,3192.56,200
User_AB2932,34.0,2646.15,200
User_AB8924,35.0,299.67,200
User_AB4228,55.0,3598.7,200
User_AB9669,33.0,4755.35,200
User_AB2726,61.0,4087.67,500
User_AB3611,63.0,4930.02,404
User_AB2759,19.0,1693.06,404
User_AB3771,35.0,1074.49,404
User_AB4481,65.0,1843.4,404
User_AB4618,18.0,2192.46,200
User_AB2273,33.0,269.94,500
User_AB8753,60.0,3938.83,404
User_AB3228,40.0,2357.54,500
User_AB2089,18.0,1614.12,200
User_AB1960,,589.15,404
User_AB1147,50.0,4770.17,200
User_AB6893,52.0,2302.28,404
User_AB5082,63.0,4444.88,200
User_AB6023,24.0,778.98,500
User_AB2121,59.0,4806.25,200
,52.0,1458.16,500
User_AB3137,,1094.57,200
User_AB9899,35.0,2590.19,200
User_AB1196,,843.2,200
User_AB6587,28.0,1469.62,500
User_AB5893,44.0,3166.92,404
User_AB9531,43.0,140.99,500
User_AB5232,,2705.73,200
,21.0,2636.79,500
User_AB4135,,4984.41,200
User_AB5031,40.0,442.8,500
User_AB9621,46.0,1542.9,200
User_AB8685,61.0,1960.27,200
User_AB3188,38.0,4972.82,404
User_AB6862,65.0,858.92,500
User_AB6624,51.0,1592.23,404
User_AB9793,62.0,4406.72,200
,59.0,2751.05,500
User_AB4320,29.0,1714.66,404
User_AB5182,32.0,509.51,500
User_AB7219,30.0,3517.15,500
User_AB3982,27.0,567.13,200
User_AB1888,33.0,987.46,500
User_AB4777,37.0,1459.66,404
User_AB2301,63.0,3845.14,OK
User_AB2500,65.0,1359.22,500
User_AB4094,58.0,915.47,500
User_AB9555,19.0,3603.57,200
User_AB7017,62.0,1468.37,200
User_AB5621,63.0,3478.52,404
User_AB5293,22.0,2514.08,404
User_AB1222,59.0,4314.27,500
User_AB4724,41.0,337.28,500
User_AB2579,63.0,3025.36,404
User_AB6652,31.0,4547.59,200
User_AB7211,46.0,2246.26,404
User_AB9082,37.0,340.02,404
,26.0,2947.65,404
User_AB9949,60.0,744.06,200
User_AB5398,59.0,2382.18,Error
User_AB6021,56.0,1669.95,500
User_AB6424,48.0,3502.1,200
User_AB2568,43.0,1179.32,404
User_AB9809,50.0,2713.86,200
User_AB1977,30.0,3682.73,200
User_AB7011,39.0,2324.45,200
User_AB4968,,4926.73,500
User_AB5113,23.0,376.19,404
User_AB8288,49.0,2252.31,404
User_AB1169,46.0,3400.69,Pending
User_AB4764,24.0,3212.94,404
User_AB8924,40.0,945.6,200
User_AB7971,,1700.17,404
User_AB9401,,703.18,404
User_AB5260,24.0,283.82,404
User_AB7543,37.0,1502.44,404
User_AB1193,48.0,4168.28,200
User_AB2525,51.0,2481.38,404
User_AB8516,36.0,2059.6,200
User_AB7666,46.0,2273.6,404
User_AB5373,48.0,4859.99,200
User_AB4541,41.0,4793.03,500
User_AB5079,58.0,289.68,500
User_AB7978,62.0,4742.94,200
User_AB9893,,2933.92,500
User_AB3940,50.0,1923.33,500
User_AB6459,,4561.15,500
User_AB6727,55.0,4818.74,404
User_AB1611,,2637.19,500
User_AB4744,55.0,2807.11,404
User_AB3946,61.0,4904.62,500
User_AB1923,47.0,1995.79,500
User_AB3622,47.0,1867.56,200
,40.0,977.91,404
User_AB9878,63.0,1549.89,404
User_AB7784,37.0,4459.19,500
,,3256.71,200
User_AB9546,18.0,4982.26,404
User_AB3267,24.0,4222.01,500
User_AB3747,51.0,2848.32,404
User_AB4442,42.0,2992.74,200
User_AB4091,35.0,465.08,200
User_AB5161,46.0,1900.32,404
User_AB8368,62.0,293.13,404
User_AB4121,49.0,209.76,500
User_AB1033,36.0,3221.26,500
User_AB1394,28.0,3133.94,500
User_AB9577,44.0,2066.15,500
User_AB3412,50.0,4135.52,404
User_AB9648,30.0,2909.93,500
User_AB2095,53.0,2195.52,200
User_AB5867,28.0,2897.1,404
User_AB9695,46.0,1538.63,404
User_AB8584,46.0,484.73,Pending
User_AB1974,39.0,3448.8,200
User_AB8558,43.0,203.26,OK
User_AB8234,42.0,3183.11,500
User_AB4330,,1119.0,200
User_AB5052,43.0,4940.54,404
User_AB6400,,3235.87,404
User_AB3462,20.0,4713.25,200
User_AB1887,24.0,774.85,404
User_AB8153,48.0,2887.31,500
User_AB7930,43.0,4386.52,200
User_AB1920,35.0,3053.66,500
User_AB6205,24.0,3751.99,404
User_AB4415,61.0,3812.25,500
User_AB8716,51.0,4913.84,200
User_AB5980,49.0,3691.62,500
User_AB1507,60.0,1197.03,500
User_AB3321,50.0,3363.53,200
User_AB4211,61.0,3765.07,200
User_AB6533,36.0,3272.87,200
User_AB7686,46.0,2197.09,200
User_AB5702,,2875.81,500
User_AB7369,49.0,169.84,500
User_AB1067,53.0,3483.44,200
User_AB7734,43.0,2318.65,500
User_AB8776,51.0,560.55,200
User_AB2937,24.0,4578.29,200
User_AB7914,41.0,4385.23,200
User_AB4050,34.0,3013.15,404
,32.0,4925.05,500
User_AB1204,23.0,869.07,200
User_AB4812,34.0,192.03,500
User_AB2907,46.0,560.9,404
User_AB5865,18.0,1793.71,OK
User_AB5354,31.0,1252.13,404
User_AB2221,53.0,1791.75,404
User_AB9961,,3928.64,404
User_AB1161,57.0,3108.98,404
User_AB7931,23.0,3520.42,500
User_AB8295,58.0,103.85,500
User_AB1070,60.0,1356.63,404
User_AB9752,31.0,1742.78,200
User_AB5449,47.0,2662.05,Pending
User_AB3242,35.0,1021.77,500
User_AB5473,24.0,4111.54,Error
User_AB7618,47.0,4727.2,500
User_AB2536,65.0,2519.76,500
User_AB5526,44.0,105.87,404
User_AB3888,53.0,573.33,404
User_AB2125,50.0,738.7,200
User_AB5293,32.0,3618.48,200
User_AB5338,40.0,1188.25,Pending
User_AB6940,35.0,2640.48,500
User_AB2902,58.0,4555.25,404
User_AB8674,30.0,3304.03,500
,49.0,3908.18,404
,35.0,471.2,404
User_AB7385,58.0,3512.12,500
User_AB4617,40.0,4796.06,404
User_AB3887,62.0,4734.93,404
User_AB6027,60.0,2926.2,200
User_AB1195,56.0,2175.35,404
User_AB6309,,718.79,404
User_AB7212,21.0,4020.42,200
User_AB9184,30.0,1557.37,404
User_AB5092,51.0,3095.11,200
User_AB9961,55.0,1984.02,500
User_AB5186,52.0,2297.09,200
User_AB7847,46.0,4313.93,200
User_AB1015,35.0,3494.78,404
User_AB3032,,1043.18,Error
User_AB1423,46.0,2569.47,200
User_AB2109,27.0,4639.18,200
User_AB1084,46.0,4597.78,404
User_AB6617,58.0,4587.96,404
User_AB5928,37.0,4774.87,200
User_AB6848,55.0,3796.47,404
,58.0,1609.52,200
User_AB3646,47.0,105.32,404
User_AB7266,28.0,3606.02,404
User_AB7417,24.0,523.74,200
User_AB2741,42.0,977.07,200
User_AB9758,58.0,4664.23,200
User_AB4214,57.0,263.11,200
User_AB2912,22.0,4631.54,OK
User_AB2961,26.0,324.39,500
User_AB4645,65.0,3319.79,Error
User_AB9414,19.0,3548.6,200
User_AB1590,49.0,4052.24,200
User_AB8663,24.0,3214.22,OK
User_AB4783,52.0,1483.92,500
User_AB6082,51.0,4676.31,200
User_AB4360,26.0,3473.09,200
User_AB3359,32.0,681.9,500
User_AB6729,51.0,4750.9,200
User_AB7314,,270.24,500
User_AB4816,21.0,2579.68,500
User_AB7115,,2634.83,500
User_AB9944,60.0,3524.46,Error
User_AB9147,24.0,4659.18,200
User_AB7589,22.0,4263.59,404
User_AB9992,19.0,867.49,200
User_AB2562,61.0,3608.49,200
User_AB1454,38.0,4015.27,200
User_AB5645,,3428.09,500
,22.0,4561.91,200
User_AB3747,62.0,3986.4,404
User_AB5120,43.0,1775.66,200
User_AB4535,42.0,171.78,500
User_AB5021,59.0,1219.32,500
User_AB4339,33.0,509.78,404
User_AB8398,41.0,4489.04,200
User_AB4677,20.0,4979.06,Pending
User_AB6166,31.0,2150.63,200
User_AB7510,48.0,610.79,404
User_AB3394,51.0,2843.1,200
User_AB6834,33.0,1116.21,Pending
User_AB4208,46.0,1628.12,200
User_AB8758,55.0,338.77,500
User_AB4364,58.0,684.64,404
,22.0,2927.28,200
User_AB4456,52.0,2665.11,200
User_AB2071,29.0,2017.52,200
User_AB5504,62.0,3124.45,500
User_AB2203,60.0,1760.21,200
